_rank|📈|_name|_score|_link|backdrop|clothing|color shade|emotion|eye|head|house of|mouth|name|texture|unique
1347|🔴-486|BitToonDAO #709|108.9387000814176|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/709|BitToon Flag|Leather Jacket|Scalet Bluie|None|None|Pumpkin Head|Media|None||Plastic|
1348|🔴-485|BitToonDAO #33|108.93371911456464|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/33|Guitar|Oriental Uniform|Silver Lavandie|None|None|Witch Hat|Giant|Duckie||Plastic|
1349|🟡|BitToonDAO #1095|108.84066839523257|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1095|RPG|T-Shirt|Aurora Mistie|None|None|Reindeer Hoodie|Miner|None||Jelly Bowl|
1350|🟡|BitToonDAO #1509|108.82751705693177|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1509|Backpack|Peony Shirt|Billiard Whitie|None|None|Witch Hat|Dreamer|None||Plastic|
1351|🔴-770|BitToonDAO #451|108.82588793813191|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/451|Guitar|Peony Shirt|Sunset Rubie|None|Eye Pad|Pirate Hat|Vampire|None||Plastic|
1352|🟡|BitToonDAO #1299|108.79576891442113|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1299|None|Leather Jacket|Scalet Bluie|None|None|Frog Head|Gold|None||Plastic|
1353|🟡|BitToonDAO #1502|108.78919754866867|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1502|Oxygen Tank|T-Shirt|Dusty Cyanie|None|Bozo Glasses|None|Bank|None||Plastic|
1354|🟡|BitToonDAO #1253|108.74988967168777|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1253|Backpack|Oriental Uniform|Ocean Canarie|None|Cyclops|Lovelove Headband|King|None||Plastic|
1355|🔴-511|BitToonDAO #340|108.70275371473198|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/340|Backpack|T-Shirt|Aurora Mistie|None|None|Chubby Unicorn|Dragon|None||Jelly Bowl|
1356|🔴-577|BitToonDAO #493|108.69768475020379|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/493|Skateboard|None|Elegant Goldie|None|Cyclops|Crown|Gold|None||Mummy|
1357|🔴-499|BitToonDAO #708|108.5905210012904|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/708|Devil Wings|Kid's Overalls|Emerald Jettie|None|None|Chubby Unicorn|Coin|Pacifier||Plastic|
1358|🟡|BitToonDAO #1535|108.57492439211337|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1535|Backpack|Oriental Uniform|Flamingo Zirconie|None|Eye Pad|Pirate Hat|Blockchain|None||Plastic|
1359|🟡|BitToonDAO #1548|108.56887004257048|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1548|Backpack|Peony Shirt|Billiard Whitie|None|None|Lovelove Headband|Tiger|None||Plastic|
1360|🔴-928|BitToonDAO #786|108.49455084548758|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/786|RPG|Kid's Overalls|Morning Galaxie|None|Confused Glasses|Chubby Unicorn|Phoenix|None||Plastic|
1361|🟡|BitToonDAO #1434|108.41242648826365|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1434|RPG|Count|Sunset Rubie|None|None|Cat Earphones|Giant|None||Plastic|
1362|🟡|BitToonDAO #1214|108.35301584337319|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1214|Backpack|T-Shirt|Scalet Bluie|None|Eye Pad|Pirate Hat|Angel|Pipe||Plastic|
1363|🔴-443|BitToonDAO #61|108.30794843341863|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/61|Guitar|Peony Shirt|Dusty Cyanie|None|None|Chubby Unicorn|Prophet|Pipe||Plastic|
1364|🔴-738|BitToonDAO #693|108.27113271759484|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/693|RPG|T-Shirt|Silver Lavandie|None|Eye Pad|Pirate Hat|Bot|None||Plastic|
1365|🔴-674|BitToonDAO #396|108.26668584008134|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/396|Butterfly Wings|Kid's Overalls|Forest Pinkie|None|Eye Pad|Pirate Hat|Knight|None||Plastic|
1366|🔴-716|BitToonDAO #373|108.26256818537686|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/373|Guitar|None|Morning Galaxie|None|Cyclops|Robinhood Hat|Angel|None||Mummy|
1367|🟡|BitToonDAO #1413|108.24490808543203|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1413|Oxygen Tank|Peony Shirt|Scalet Bluie|None|None|Farmer Hat|Demon|None||Metal|
1368|🟡|BitToonDAO #1151|108.2184342982474|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1151|Devil Wings|Leather Jacket|Emerald Jettie|None|Eye Pad|Pirate Hat|Cash|None||Plastic|
1369|🟡|BitToonDAO #1035|108.14762335187083|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1035|Devil Wings|Leather Jacket|Morning Galaxie|None|None|Undercut|Phoenix|Leather Mask||Jelly Bowl|
1370|🟡|BitToonDAO #1452|108.13693250639659|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1452|Backpack|Leather Jacket|Morning Galaxie|None|None|Undercut|Miner|Leather Mask||Jelly Bowl|
1371|🔴-659|BitToonDAO #428|108.03049012627329|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/428|Butterfly Wings|Leather Jacket|Flamingo Zirconie|None|None|Farmer Hat|Bull|None||Ceramic|
1372|🔴-516|BitToonDAO #362|107.99291784160233|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/362|Guitar|Peony Shirt|Dusty Cyanie|None|None|Witch Hat|Cypher|Pipe||Plastic|
1373|🔴-732|BitToonDAO #85|107.95152851099462|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/85|Double Chups|Kid's Overalls|Black Matterie|None|None|Cat Earphones|Turtle|None||Jelly Bowl|
1374|🟡|BitToonDAO #1316|107.94172611170349|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1316|Butterfly Wings|Superstar Sweater|Forest Pinkie|None|None|Reindeer Hoodie|Officer|None||Plastic|
1375|🟡|BitToonDAO #1354|107.90934080768633|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1354|Guitar|Oriental Uniform|Silver Lavandie|None|None|Farmer Hat|Believer|Duckie||Plastic|
1376|🟡|BitToonDAO #1437|107.89418124187604|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1437|Guitar|None|Flamingo Zirconie|None|Eye Pad|Pirate Hat|Pirate|None||Plastic|
1377|🟡|BitToonDAO #1427|107.85089056802035|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1427|Backpack|Oriental Uniform|Ocean Canarie|None|None|Farmer Hat|Empress|None||Plastic|
1378|🔴-966|BitToonDAO #686|107.7583746565098|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/686|Angel Wings|Peony Shirt|Dusty Cyanie|None|None|Cat Earphones|Farmer|None||Plastic|
1379|🟡|BitToonDAO #1715|107.73598117439964|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1715|BitToon Flag|T-Shirt|Dusty Cyanie|None|Bozo Glasses|None|Angel|None||Plastic|
1380|🟡|BitToonDAO #1456|107.72723772662022|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1456|Oxygen Tank|Leather Jacket|Elegant Goldie|None|None|Pompadour|Phoenix|None||Ceramic|
1381|🔴-809|BitToonDAO #279|107.71008632124364|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/279|Butterfly Wings|Leather Jacket|Cosmic Lovie|None|None|Frog Head|Farmer|None||Plastic|
1382|🔴-641|BitToonDAO #446|107.70899422339646|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/446|Devil Wings|None|Aurora Mistie|None|None|Lovelove Headband|Market|None||Plastic|
1383|🟡|BitToonDAO #1129|107.60102356166793|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1129|RPG|Count|Sunset Rubie|None|Eye Pad|Pirate Hat|Blockchain|None||Plastic|
1384|🔴-680|BitToonDAO #98|107.49864051617143|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/98|BitToon Flag|Count|Morning Galaxie|None|Eyeglasses|Lovelove Headband|Farmer|None||Plastic|
1385|🔴-766|BitToonDAO #110|107.34387763025808|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/110|Backpack|Kid's Overalls|Forest Pinkie|None|None|Frog Head|Dreamer|None||Ceramic|
1386|🟡|BitToonDAO #1378|107.33146537976113|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1378|RPG|Oriental Uniform|Ocean Canarie|None|Eye Pad|Pirate Hat|Turtle|None||Plastic|
1387|🟡|BitToonDAO #1800|107.23486190577619|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1800|RPG|Peony Shirt|Billiard Whitie|None|None|Reindeer Hoodie|King|None||Plastic|
1388|🔴-709|BitToonDAO #382|107.21368034108124|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/382|Backpack|None|Elegant Goldie|None|None|Reindeer Hoodie|Market|Pacifier||Plastic|
1389|🟡|BitToonDAO #1217|107.19686384367624|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1217|Devil Wings|None|Emerald Jettie|None|Eye Pad|Pirate Hat|Bubble|None||Plastic|
1390|🔴-558|BitToonDAO #966|107.1656334429849|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/966|Devil Wings|Leather Jacket|Dusty Cyanie|None|None|Crown|Officer|Duckie||Jelly Bowl|
1391|🟡|BitToonDAO #1296|107.13193115819737|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1296|Angel Wings|Count|Ocean Canarie|None|None|Farmer Hat|Miner|None||Plastic|
1392|🔴-808|BitToonDAO #511|107.09943177522389|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/511|Backpack|Kid's Overalls|Ocean Canarie|None|Eye Pad|Pirate Hat|Dreamer|None||Plastic|
1393|🟡|BitToonDAO #1631|107.09032217031752|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1631|BitToon Flag|Fur Coat|Dusty Cyanie|None|None|Undercut|Chef|None||Plastic|
1394|🟡|BitToonDAO #1102|106.9713221626056|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1102|Backpack|None|Morning Galaxie|None|None|Farmer Hat|Empress|None||Ceramic|
1395|🟡|BitToonDAO #1059|106.9506772665472|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1059|Devil Wings|Leather Jacket|Elegant Goldie|None|None|Cat Earphones|Angel|None||Ceramic|
1396|🔴-782|BitToonDAO #740|106.8291015959315|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/740|Backpack|Kid's Overalls|Morning Galaxie|None|None|None|Bank|Pipe||Plastic|
1397|🔴-637|BitToonDAO #620|106.77498292754878|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/620|Backpack|Kid's Overalls|Scalet Bluie|None|None|Chubby Unicorn|Queen|None||Ceramic|
1398|🔴-596|BitToonDAO #953|106.68437414443059|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/953|Devil Wings|Oriental Uniform|Autumn Lillie|None|None|Undercut|Bear|None||Plastic|
1399|🔴-744|BitToonDAO #580|106.65349868482271|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/580|BitToon Flag|Superstar Sweater|Morning Galaxie|None|Eye Pad|Pirate Hat|Coin|None||Plastic|
1400|🟡|BitToonDAO #1206|106.60931690938911|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1206|Wooden Staff|Leather Jacket|Scalet Bluie|None|None|Farmer Hat|Prophet|None||Plastic|
1401|🟡|BitToonDAO #1670|106.57295543255783|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1670|Butterfly Wings|Kid's Overalls|Forest Pinkie|None|Eye Pad|Pirate Hat|Dragon|None||Plastic|
1402|🔴-471|BitToonDAO #656|106.57148478901571|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/656|BitToon Flag|Count|Morning Galaxie|None|Eyeglasses|Chubby Unicorn|Dragon|None||Plastic|
1403|🔴-1013|BitToonDAO #321|106.55665535511083|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/321|Angel Wings|T-Shirt|Morning Galaxie|None|Eye Pad|Pirate Hat|Vampire|None||Plastic|
1404|🔴-691|BitToonDAO #406|106.5427926948982|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/406|Oxygen Tank|Leather Jacket|Scalet Bluie|None|None|Undercut|Tiger|Pipe||Jelly Bowl|
1405|🟡|BitToonDAO #1784|106.5425473381316|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1784|Devil Wings|Count|Sunset Rubie|None|None|Pompadour|Vampire|None||Plastic|
1406|🔴-810|BitToonDAO #177|106.42224918629296|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/177|RPG|Kid's Overalls|Sunset Rubie|None|None|None|Phoenix|Pipe||Plastic|
1407|🔴-855|BitToonDAO #211|106.41359719002392|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/211|Backpack|T-Shirt|Forest Pinkie|None|None|Frog Head|Government|Pipe||Plastic|
1408|🟡|BitToonDAO #1226|106.30170152370276|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1226|Angel Wings|Peony Shirt|Flamingo Zirconie|None|None|Frog Head|Coin|None||Plastic|
1409|🔴-485|BitToonDAO #114|106.25933766079184|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/114|Butterfly Wings|Count|Ocean Canarie|None|None|Chubby Unicorn|Cypher|None||Plastic|
1410|🔴-541|BitToonDAO #512|106.20742673980283|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/512|BitToon Flag|None|Flamingo Zirconie|None|None|Reindeer Hoodie|Dragon|None||Clay Dough|
1411|🟡|BitToonDAO #1626|106.19456344095856|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1626|Oxygen Tank|None|Aurora Mistie|None|None|Frog Head|Virus|None||Plastic|
1412|🟡|BitToonDAO #1620|106.16408819463568|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1620|Devil Wings|Leather Jacket|Elegant Goldie|None|None|Pompadour|Miner|None||Ceramic|
1413|🔴-715|BitToonDAO #582|106.1597743173805|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/582|Backpack|Oriental Uniform|Silver Lavandie|None|None|Reindeer Hoodie|Knight|None||Ceramic|
1414|🟡|BitToonDAO #1261|106.15419947620073|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1261|Angel Wings|Peony Shirt|Flamingo Zirconie|None|None|Reindeer Hoodie|Coin|None||Plastic|
1415|🟡|BitToonDAO #1668|106.15236338440168|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1668|Oxygen Tank|Oriental Uniform|Elegant Goldie|None|Eye Pad|Pirate Hat|Phoenix|None||Plastic|
1416|🔴-646|BitToonDAO #594|106.01526381587294|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/594|Devil Wings|None|Aurora Mistie|None|None|Farmer Hat|Bear|None||Plastic|
1417|🔴-531|BitToonDAO #874|105.98914723643273|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/874|Butterfly Wings|T-Shirt|Dusty Cyanie|None|Eyeglasses|Witch Hat|Bubble|None||Plastic|
1418|🟡|BitToonDAO #1471|105.95758435707653|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1471|RPG|Oriental Uniform|Emerald Jettie|None|None|Witch Hat|Knight|None||Ceramic|
1419|🟡|BitToonDAO #1675|105.92799601421096|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1675|Double Chups|Oriental Uniform|Flamingo Zirconie|None|None|Lovelove Headband|Market|None||Ceramic|
1420|🟡|BitToonDAO #1105|105.92624478881505|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1105|Devil Wings|Superstar Sweater|Dusty Cyanie|None|Eye Pad|Pirate Hat|Phoenix|None||Plastic|
1421|🔴-532|BitToonDAO #198|105.8912819024186|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/198|Guitar|T-Shirt|Elegant Goldie|None|Cyclops|Tribal Hat|Dreamer|None||Jelly Bowl|
1422|🔴-684|BitToonDAO #854|105.85277471674542|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/854|Backpack|None|Emerald Jettie|None|None|Chubby Unicorn|Bubble|None||Ceramic|
1423|🟡|BitToonDAO #1560|105.8492991237913|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1560|RPG|Oriental Uniform|Emerald Jettie|None|None|Lovelove Headband|Blockchain|None||Ceramic|
1424|🔴-488|BitToonDAO #156|105.84546424478387|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/156|Guitar|Leather Jacket|Flamingo Zirconie|None|None|Pumpkin Head|Seed|Pipe||Plastic|
1425|🔴-1116|BitToonDAO #766|105.80966720565267|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/766|Oxygen Tank|None|Elegant Goldie|None|None|Pompadour|Queen|None||Plastic|
1426|🔴-778|BitToonDAO #270|105.73889519029078|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/270|BitToon Flag|Kid's Overalls|Morning Galaxie|None|Eye Pad|Pirate Hat|Farmer|Duckie||Plastic|
1427|🔴-591|BitToonDAO #914|105.70083918656238|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/914|Butterfly Wings|Peony Shirt|Silver Lavandie|None|None|Farmer Hat|Angel|None||Jelly Bowl|
1428|🔴-513|BitToonDAO #273|105.6480621961356|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/273|Devil Wings|Leather Jacket|Elegant Goldie|None|None|Undercut|Cash|None||Ceramic|
1429|🔴-947|BitToonDAO #585|105.57123304197277|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/585|Angel Wings|Superstar Sweater|Emerald Jettie|None|None|Chubby Unicorn|Blockchain|None||Plastic|
1430|🔴-655|BitToonDAO #853|105.53880878941791|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/853|Devil Wings|None|Aurora Mistie|None|None|Witch Hat|Farmer|None||Plastic|
1431|🟡|BitToonDAO #1281|105.53689723071626|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1281|Wooden Staff|T-Shirt|Dusty Cyanie|None|Eye Pad|Witch Hat|Seed|None||Plastic|
1432|🔴-511|BitToonDAO #912|105.4513439386516|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/912|Butterfly Wings|Leather Jacket|Flamingo Zirconie|None|None|Chubby Unicorn|Believer|None||Metal|
1433|🔴-508|BitToonDAO #306|105.3980130090146|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/306|Butterfly Wings|Kid's Overalls|Scalet Bluie|None|Eyeglasses|Chubby Unicorn|Officer|None||Plastic|
1434|🔴-792|BitToonDAO #452|105.38526873620258|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/452|Guitar|Superstar Sweater|Ocean Canarie|None|None|Frog Head|Farmer|None||Metal|
1435|🟡|BitToonDAO #1475|105.37822471459656|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1475|Devil Wings|Peony Shirt|Morning Galaxie|None|Eye Pad|Pirate Hat|Virus|None||Plastic|
1436|🔴-805|BitToonDAO #260|105.31489986520033|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/260|Skateboard|T-Shirt|Elegant Goldie|None|Cyclops|Robinhood Hat|Government|None||Plastic|
1437|🔴-708|BitToonDAO #681|105.26686833093966|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/681|Backpack|None|Scalet Bluie|None|Eye Pad|Pirate Hat|Pirate|None||Plastic|
1438|🔴-679|BitToonDAO #21|105.23776668870053|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/21|Guitar|Superstar Sweater|Ocean Canarie|None|None|Reindeer Hoodie|Bear|None||Metal|
1439|🟡|BitToonDAO #1747|105.21339877907619|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1747|Guitar|Leather Jacket|Scalet Bluie|None|None|Undercut|Dragon|Leather Mask||Jelly Bowl|
1440|🟡|BitToonDAO #1397|105.19642881336578|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1397|RPG|Leather Jacket|Scalet Bluie|None|None|Lovelove Headband|Pirate|None||Ceramic|
1441|🟡|BitToonDAO #1107|105.17327398525552|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1107|Backpack|Kid's Overalls|Dusty Cyanie|None|None|Lovelove Headband|Blockchain|None||Clay Dough|
1441|🟡|BitToonDAO #1365|105.17327398525552|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1365|Backpack|Kid's Overalls|Dusty Cyanie|None|None|Farmer Hat|Blockchain|None||Clay Dough|
1443|🔴-625|BitToonDAO #603|105.14864876859339|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/603|Guitar|Leather Jacket|Flamingo Zirconie|None|None|Lovelove Headband|Officer|Pipe||Plastic|
1444|🟡|BitToonDAO #1564|105.07181428925776|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1564|BitToon Flag|Kid's Overalls|Morning Galaxie|None|None|Frog Head|Queen|Duckie||Plastic|
1445|🔴-505|BitToonDAO #450|105.05881445885711|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/450|Double Chups|T-Shirt|Silver Lavandie|None|Cyclops|Undercut|Cash|None||Jelly Bowl|
1446|🔴-652|BitToonDAO #922|105.0171503485113|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/922|Devil Wings|T-Shirt|Aurora Mistie|None|None|Reindeer Hoodie|Market|None||Plastic|
1447|🔴-504|BitToonDAO #138|105.00856869199141|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/138|Butterfly Wings|None|Flamingo Zirconie|None|None|Pumpkin Head|Demon|None||Plastic|
1448|🔴-491|BitToonDAO #241|104.99148537776456|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/241|Butterfly Wings|Kid's Overalls|Flamingo Zirconie|None|Cyclops|Witch Hat|Cypher|None||Plastic|
1449|🔴-841|BitToonDAO #300|104.99109741306093|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/300|Wooden Staff|T-Shirt|Forest Pinkie|None|None|Frog Head|Coin|None||Plastic|
1450|🔴-686|BitToonDAO #909|104.98887616286041|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/909|Oxygen Tank|T-Shirt|Scalet Bluie|None|Eyeglasses|Undercut|Bull|None||Jelly Bowl|
1451|🔴-1228|BitToonDAO #163|104.91135673363021|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/163|Angel Wings|Kid's Overalls|Ocean Canarie|None|None|Pompadour|Dragon|None||Plastic|
1452|🔴-625|BitToonDAO #285|104.79443003707607|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/285|Guitar|None|Flamingo Zirconie|None|None|Lovelove Headband|Gold|None||Clay Dough|
1453|🟡|BitToonDAO #1331|104.7176981456392|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1331|Wooden Staff|None|Scalet Bluie|None|None|Lovelove Headband|Giant|None||Plastic|
1454|🔴-692|BitToonDAO #638|104.70581047766532|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/638|BitToon Flag|Leather Jacket|Flamingo Zirconie|None|None|Frog Head|Bull|Pipe||Plastic|
1455|🟡|BitToonDAO #1646|104.66329376989954|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1646|Oxygen Tank|Peony Shirt|Dusty Cyanie|None|None|Pompadour|Vampire|None||Plastic|
1456|🔴-691|BitToonDAO #314|104.62696466320835|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/314|Backpack|Leather Jacket|Ocean Canarie|None|None|Reindeer Hoodie|Demon|None||Metal|
