_rank|📈|_name|_score|_link|backdrop|clothing|color shade|emotion|eye|head|house of|mouth|name|texture|unique
1370|🔴-121|BitToonDAO #1717|115.02769555329988|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1717|BitToon Flag|Leather Jacket|Scalet Bluie|None|None|Hat|Gold|Leather Mask||Jelly Bowl|
1371|🟢+40|BitToonDAO #1626|114.99964915888256|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1626|Oxygen Tank|None|Aurora Mistie|None|None|Frog Head|Virus|None||Plastic|
1372|🔴-77|BitToonDAO #135|114.95368525338543|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/135|BitToon Flag|Oriental Uniform|Silver Lavandie|None|Eye Pad|Pirate Hat|Government|None||Plastic|
1373|🔴-155|BitToonDAO #1704|114.93230686914245|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1704|Wooden Staff|Superstar Sweater|Dusty Cyanie|None|None|Farmer Hat|Dreamer|None||Plastic|
1374|🔴-14|BitToonDAO #786|114.92569248880268|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/786|RPG|Kid's Overalls|Morning Galaxie|None|Confused Glasses|Chubby Unicorn|Phoenix|None||Plastic|
1375|🟢+102|BitToonDAO #122|114.86754080944137|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/122|Butterfly Wings|Kid's Overalls|Flamingo Zirconie|None|Cyclops|Chubby Unicorn|Officer|None||Plastic|
1376|🔴-198|BitToonDAO #921|114.8618432880159|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/921|Skateboard|Leather Jacket|Morning Galaxie|None|None|Undercut|Prophet|Leather Mask||Jelly Bowl|
1377|🔴-132|BitToonDAO #1634|114.85529899733683|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1634|Skateboard|Leather Jacket|Elegant Goldie|None|None|Pompadour|Believer|None||Ceramic|
1378|🟡|BitToonDAO #1861|114.84498668631527|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1861|Wooden Staff|Kid's Overalls|Silver Lavandie|None|Cyclops|Witch Hat|Dreamer|None||Plastic|
1379|🔴-265|BitToonDAO #1714|114.79330573455597|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1714|Double Chups|T-Shirt|Scalet Bluie|None|Bozo Glasses|Hat|Believer|None||Jelly Bowl|
1380|🔴-492|BitToonDAO #857|114.72985712025998|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/857|Devil Wings|Peony Shirt|Scalet Bluie|None|Bozo Glasses|None|Demon|None||Plastic|
1381|🟡|BitToonDAO #1824|114.71083507570653|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1824|Angel Wings|T-Shirt|Billiard Whitie|None|None|None|Seed|Lollipop||Plastic|
1382|🔴-716|BitToonDAO #1571|114.68547423275082|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1571|Angel Wings|Leather Jacket|Emerald Jettie|None|None|None|Government|Lollipop||Plastic|
1383|🔴-142|BitToonDAO #246|114.62089218540922|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/246|Skateboard|Leather Jacket|Elegant Goldie|None|None|Hat|Bear|Duckie||Jelly Bowl|
1384|🔴-87|BitToonDAO #1543|114.61635348057507|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1543|Angel Wings|Kid's Overalls|Morning Galaxie|None|Eye Pad|Pirate Hat|Giant|None||Plastic|
1385|🟡|BitToonDAO #1969|114.58925522242951|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1969|Double Chups|Superstar Sweater|Emerald Jettie|None|Bozo Glasses|None|Chef|None||Plastic|
1386|🔴-642|BitToonDAO #971|114.588350706055|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/971|Oxygen Tank|T-Shirt|Billiard Whitie|None|None|None|Cypher|Lollipop||Plastic|
1387|🔴-425|BitToonDAO #571|114.52259185125347|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/571|Butterfly Wings|Peony Shirt|Scalet Bluie|None|Eyeglasses|Lovelove Headband|Queen|None||Plastic|
1388|🔴-97|BitToonDAO #1104|114.48110255077006|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1104|Angel Wings|Count|Dusty Cyanie|None|None|Frog Head|Coin|None||Metal|
1389|🔴-646|BitToonDAO #1769|114.43753178718846|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1769|Angel Wings|Oriental Uniform|Dusty Cyanie|None|None|None|Dragon|Lollipop||Plastic|
1390|🔴-105|BitToonDAO #357|114.43258893423854|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/357|BitToon Flag|None|Morning Galaxie|None|Cyclops|Crown|Dreamer|None||Mummy|
1391|🔴-113|BitToonDAO #371|114.40085438847589|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/371|Angel Wings|Leather Jacket|Scalet Bluie|None|None|Reindeer Hoodie|Bubble|None||Ceramic|
1392|🔴-185|BitToonDAO #327|114.39887143332633|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/327|BitToon Flag|Oriental Uniform|Autumn Lillie|None|None|Farmer Hat|Bubble|None||Plastic|
1393|🔴-247|BitToonDAO #43|114.38201453728531|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/43|Skateboard|Leather Jacket|Flamingo Zirconie|None|None|Cat Earphones|Virus|Pipe||Jelly Bowl|
1394|🔴-206|BitToonDAO #1622|114.3315330308375|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1622|RPG|None|Emerald Jettie|None|None|Witch Hat|Bull|Pipe||Ceramic|
1395|🟢+29|BitToonDAO #156|114.30733945367793|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/156|Guitar|Leather Jacket|Flamingo Zirconie|None|None|Pumpkin Head|Seed|Pipe||Plastic|
1396|🔴-504|BitToonDAO #1154|114.28719302992359|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1154|Backpack|T-Shirt|Flamingo Zirconie|None|3D Goggles|Undercut|Queen|Leather Mask||Plastic|
1397|🟢+36|BitToonDAO #306|114.26556482422644|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/306|Butterfly Wings|Kid's Overalls|Scalet Bluie|None|Eyeglasses|Chubby Unicorn|Officer|None||Plastic|
1398|🟡|BitToonDAO #2029|114.22398118591163|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2029|Guitar|Count|Sunset Rubie|None|None|None|Bot|Lollipop||Plastic|
1399|🔴-457|BitToonDAO #248|114.21162527381016|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/248|Double Chups|Peony Shirt|Scalet Bluie|None|Bozo Glasses|None|Vampire|None||Plastic|
1400|🔴-251|BitToonDAO #1521|114.20255626744927|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1521|None|Peony Shirt|Scalet Bluie|None|None|Frog Head|Seed|None||Plastic|
1401|🟢+108|BitToonDAO #178|114.18610458318209|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/178|Guitar|Kid's Overalls|Forest Pinkie|None|None|Pumpkin Head|Officer|None||Plastic|
1402|🔴-128|BitToonDAO #252|114.17673172510406|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/252|Devil Wings|T-Shirt|Aurora Mistie|None|None|Frog Head|Cash|None||Plastic|
1403|🔴-49|BitToonDAO #1253|114.14111468149282|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1253|Backpack|Oriental Uniform|Ocean Canarie|None|Cyclops|Lovelove Headband|King|None||Plastic|
1404|🔴-33|BitToonDAO #428|114.13843021088641|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/428|Butterfly Wings|Leather Jacket|Flamingo Zirconie|None|None|Farmer Hat|Bull|None||Ceramic|
1405|🔴-47|BitToonDAO #1535|114.10695581710141|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1535|Backpack|Oriental Uniform|Flamingo Zirconie|None|Eye Pad|Pirate Hat|Blockchain|None||Plastic|
1406|🔴-618|BitToonDAO #894|114.07262129089386|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/894|Skateboard|T-Shirt|Billiard Whitie|None|None|None|Phoenix|Lollipop||Plastic|
1407|🔴-95|BitToonDAO #1730|114.04046810066242|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1730|RPG|Leather Jacket|Scalet Bluie|None|None|Pumpkin Head|Demon|None||Ceramic|
1408|🟢+7|BitToonDAO #1668|113.98662648711804|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1668|Oxygen Tank|Oriental Uniform|Elegant Goldie|None|Eye Pad|Pirate Hat|Phoenix|None||Plastic|
1409|🟡|BitToonDAO #1875|113.96872105705884|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1875|RPG|T-Shirt|Sunset Rubie|None|3D Goggles|Viking Hat|Tiger|Leather Mask||Plastic|
1410|🔴-185|BitToonDAO #827|113.9192913538832|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/827|Devil Wings|Kid's Overalls|Emerald Jettie|None|None|Lovelove Headband|Government|Pacifier||Plastic|
1411|🔴-1|BitToonDAO #512|113.88441454287228|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/512|BitToon Flag|None|Flamingo Zirconie|None|None|Reindeer Hoodie|Dragon|None||Clay Dough|
1412|🔴-86|BitToonDAO #768|113.88151895678878|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/768|Devil Wings|Kid's Overalls|Emerald Jettie|None|None|Farmer Hat|Market|Pacifier||Plastic|
1413|🔴-120|BitToonDAO #1422|113.87209979652468|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1422|Wooden Staff|Kid's Overalls|Dusty Cyanie|None|Eye Pad|Pirate Hat|Turtle|None||Plastic|
1414|🔴-131|BitToonDAO #889|113.81722976439778|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/889|Guitar|None|Flamingo Zirconie|None|None|Witch Hat|Bull|None||Clay Dough|
1415|🔴-92|BitToonDAO #167|113.78930484576735|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/167|Butterfly Wings|Peony Shirt|Silver Lavandie|None|None|Frog Head|Demon|None||Jelly Bowl|
1416|🔴-600|BitToonDAO #1386|113.78171348224984|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1386|Angel Wings|Oriental Uniform|Emerald Jettie|None|None|Reindeer Hoodie|Media|None||Ceramic|
1417|🔴-666|BitToonDAO #557|113.70427846035643|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/557|Backpack|Superstar Sweater|Elegant Goldie|None|None|None|Dragon|Lollipop||Plastic|
1418|🔴-278|BitToonDAO #1016|113.70138863611037|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1016|Double Chups|T-Shirt|Morning Galaxie|None|Bozo Glasses|Cat Earphones|Officer|None||Jelly Bowl|
1419|🟡|BitToonDAO #1873|113.69609205074667|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1873|Skateboard|Peony Shirt|Sunset Rubie|None|None|None|Miner|Lollipop||Plastic|
1420|🟡|BitToonDAO #2099|113.68272756192286|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2099|Guitar|T-Shirt|Sunset Rubie|None|3D Goggles|Viking Hat|Demon|Leather Mask||Plastic|
1421|🔴-5|BitToonDAO #594|113.6549794075152|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/594|Devil Wings|None|Aurora Mistie|None|None|Farmer Hat|Bear|None||Plastic|
1422|🔴-90|BitToonDAO #170|113.59805932564834|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/170|Guitar|Oriental Uniform|Silver Lavandie|None|None|Farmer Hat|Prophet|Duckie||Plastic|
1423|🔴-80|BitToonDAO #674|113.5967403006466|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/674|Double Chups|Peony Shirt|Ocean Canarie|None|Eye Pad|Pirate Hat|Turtle|None||Plastic|
1424|🔴-638|BitToonDAO #837|113.57471073139085|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/837|Skateboard|Kid's Overalls|Flamingo Zirconie|None|None|None|King|Lollipop||Plastic|
1425|🔴-189|BitToonDAO #1753|113.5741780836697|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1753|Oxygen Tank|T-Shirt|Sunset Rubie|None|3D Goggles|Undercut|Vampire|Leather Mask||Plastic|
1426|🔴-199|BitToonDAO #1491|113.56511213615855|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1491|Oxygen Tank|Kid's Overalls|Autumn Lillie|None|None|Farmer Hat|Bubble|None||Jelly Bowl|
1427|🟡|BitToonDAO #1910|113.56035737557929|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1910|Oxygen Tank|Peony Shirt|Forest Pinkie|None|None|Cat Earphones|Media|Duckie||Plastic|
1428|🔴-169|BitToonDAO #1080|113.4859652001907|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1080|Oxygen Tank|Kid's Overalls|Emerald Jettie|None|None|Reindeer Hoodie|Believer|Pacifier||Plastic|
1429|🟡|BitToonDAO #2093|113.47825945046846|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2093|BitToon Flag|None|Autumn Lillie|None|None|None|Coin|Lollipop||Plastic|
1430|🔴-498|BitToonDAO #617|113.43605849745079|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/617|Devil Wings|Superstar Sweater|Emerald Jettie|None|Bozo Glasses|None|Dragon|None||Plastic|
1431|🔴-416|BitToonDAO #479|113.43096683666609|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/479|Double Chups|Peony Shirt|Scalet Bluie|None|None|None|Bubble|Pipe||Plastic|
1432|🟢+14|BitToonDAO #922|113.40933489838521|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/922|Devil Wings|T-Shirt|Aurora Mistie|None|None|Reindeer Hoodie|Market|None||Plastic|
1433|🟡|BitToonDAO #2043|113.34318743580349|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2043|Oxygen Tank|Oriental Uniform|Flamingo Zirconie|None|None|Cat Earphones|Giant|None||Ceramic|
1434|🔴-129|BitToonDAO #461|113.22993656149528|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/461|Butterfly Wings|Kid's Overalls|Ocean Canarie|None|None|Pumpkin Head|Bot|None||Plastic|
1435|🔴-195|BitToonDAO #1062|113.19422596283296|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1062|BitToon Flag|Leather Jacket|Forest Pinkie|None|None|Tribal Hat|Coin|Duckie||Jelly Bowl|
1436|🔴-115|BitToonDAO #1017|113.17803165260203|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1017|Angel Wings|Peony Shirt|Dusty Cyanie|None|None|Pompadour|Angel|None||Plastic|
1437|🟢+15|BitToonDAO #285|113.17391669448897|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/285|Guitar|None|Flamingo Zirconie|None|None|Lovelove Headband|Gold|None||Clay Dough|
1438|🔴-318|BitToonDAO #1750|113.1329049525738|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1750|None|Kid's Overalls|Dusty Cyanie|None|None|Reindeer Hoodie|Bubble|None||Plastic|
1439|🔴-751|BitToonDAO #1499|113.13056632746931|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1499|Backpack|Leather Jacket|Flamingo Zirconie|None|None|Cat Earphones|Media|Leather Mask||Jelly Bowl|
1440|🔴-308|BitToonDAO #1510|113.1264315043974|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1510|Backpack|T-Shirt|Elegant Goldie|None|Bozo Glasses|Hat|Turtle|None||Jelly Bowl|
1441|🔴-111|BitToonDAO #83|113.11438010148184|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/83|Oxygen Tank|T-Shirt|Ocean Canarie|None|None|Witch Hat|Farmer|Moustache||Plastic|
1442|🟡|BitToonDAO #2089|113.08939396289408|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2089|BitToon Flag|Count|Sunset Rubie|None|None|None|Tiger|Lollipop||Plastic|
1443|🔴-105|BitToonDAO #1127|113.08303693660669|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1127|Oxygen Tank|Kid's Overalls|Emerald Jettie|None|None|Frog Head|Knight|Pacifier||Plastic|
1444|🔴-265|BitToonDAO #1349|113.04402768150858|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1349|Angel Wings|Superstar Sweater|Emerald Jettie|None|None|Lovelove Headband|Pirate|None||Plastic|
1445|🔴-57|BitToonDAO #382|113.0289447553859|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/382|Backpack|None|Elegant Goldie|None|None|Reindeer Hoodie|Market|Pacifier||Plastic|
1446|🔴-416|BitToonDAO #796|113.0034307518897|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/796|Guitar|Peony Shirt|Scalet Bluie|None|None|None|Bubble|Pipe||Plastic|
1447|🔴-158|BitToonDAO #142|112.99141977543307|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/142|Guitar|Superstar Sweater|Sunset Rubie|None|Eyeglasses|Chubby Unicorn|Tiger|None||Plastic|
1448|🔴-139|BitToonDAO #777|112.9614371742314|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/777|Butterfly Wings|Superstar Sweater|Ocean Canarie|None|None|Witch Hat|Farmer|None||Metal|
1449|🔴-444|BitToonDAO #1786|112.91133039068892|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1786|Oxygen Tank|Peony Shirt|Scalet Bluie|None|Bozo Glasses|None|Phoenix|None||Plastic|
1450|🔴-47|BitToonDAO #321|112.89542252247442|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/321|Angel Wings|T-Shirt|Morning Galaxie|None|Eye Pad|Pirate Hat|Vampire|None||Plastic|
1451|🔴-442|BitToonDAO #1208|112.88970728494316|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1208|Skateboard|Oriental Uniform|Autumn Lillie|None|None|Cat Earphones|Tiger|None||Plastic|
1452|🔴-164|BitToonDAO #581|112.87224390928586|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/581|Double Chups|T-Shirt|Morning Galaxie|None|3D Goggles|Undercut|Virus|Pacifier||Plastic|
1453|🔴-90|BitToonDAO #61|112.85658808616559|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/61|Guitar|Peony Shirt|Dusty Cyanie|None|None|Chubby Unicorn|Prophet|Pipe||Plastic|
1454|🟡|BitToonDAO #2091|112.84353486978166|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2091|Butterfly Wings|Superstar Sweater|Emerald Jettie|None|Eyeglasses|Witch Hat|Queen|None||Plastic|
1455|🔴-29|BitToonDAO #270|112.84321874442686|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/270|BitToon Flag|Kid's Overalls|Morning Galaxie|None|Eye Pad|Pirate Hat|Farmer|Duckie||Plastic|
1456|🔴-622|BitToonDAO #965|112.8176295173544|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/965|RPG|Peony Shirt|Scalet Bluie|None|Bozo Glasses|None|Cash|None||Plastic|
1457|🔴-395|BitToonDAO #657|112.76389537252734|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/657|Guitar|None|Flamingo Zirconie|None|None|Farmer Hat|Empress|None||Clay Dough|
1458|🔴-118|BitToonDAO #1447|112.74087904280461|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1447|Angel Wings|Count|Dusty Cyanie|None|None|Reindeer Hoodie|Bear|None||Metal|
1459|🔴-68|BitToonDAO #1296|112.70988490758981|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1296|Angel Wings|Count|Ocean Canarie|None|None|Farmer Hat|Miner|None||Plastic|
1460|🔴-40|BitToonDAO #1105|112.70787825366561|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1105|Devil Wings|Superstar Sweater|Dusty Cyanie|None|Eye Pad|Pirate Hat|Phoenix|None||Plastic|
1461|🔴-433|BitToonDAO #623|112.66745615380056|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/623|Oxygen Tank|Count|Sunset Rubie|None|None|None|Prophet|Pipe||Plastic|
1462|🔴-267|BitToonDAO #915|112.63765280615443|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/915|Wooden Staff|None|Autumn Lillie|None|None|Frog Head|Turtle|None||Plastic|
1463|🟢+7|BitToonDAO #919|112.62443223365166|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/919|BitToon Flag|T-Shirt|Aurora Mistie|None|None|Farmer Hat|Virus|None||Plastic|
1464|🔴-706|BitToonDAO #1078|112.58554022447842|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1078|Double Chups|Kid's Overalls|Flamingo Zirconie|None|None|None|Bubble|Lollipop||Plastic|
1465|🔴-195|BitToonDAO #449|112.55568584029997|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/449|Angel Wings|None|Autumn Lillie|None|None|Chubby Unicorn|King|None||Plastic|
1466|🔴-166|BitToonDAO #1664|112.5345356728153|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1664|Double Chups|Superstar Sweater|Silver Lavandie|None|None|Frog Head|Dreamer|None||Metal|
1467|🔴-490|BitToonDAO #51|112.5083499625017|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/51|Guitar|T-Shirt|Ocean Canarie|None|None|Pumpkin Head|Media|Pipe||Plastic|
1468|🔴-33|BitToonDAO #1475|112.50645653730867|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1475|Devil Wings|Peony Shirt|Morning Galaxie|None|Eye Pad|Pirate Hat|Virus|None||Plastic|
1469|🟢+39|BitToonDAO #174|112.50409220492098|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/174|Butterfly Wings|None|Forest Pinkie|None|Eye Pad|Pirate Hat|Seed|None||Plastic|
1470|🔴-296|BitToonDAO #1616|112.40809630649417|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1616|BitToon Flag|Leather Jacket|Silver Lavandie|None|None|Undercut|Government|Leather Mask||Jelly Bowl|
