rank|name|score|link|Background Color|Ghost Name|Ghost Type|Ghost Level
2344|Thai Ghosts Farming #2950|50.58552578593392|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2950.png|Green|Phi Pret|Hungry Ghost|Common
2344|Thai Ghosts Farming #3544|50.58552578593392|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3544.png|Green|Phi Pret|Hungry Ghost|Common
2344|Thai Ghosts Farming #4076|50.58552578593392|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4076.png|Green|Phi Pret|Hungry Ghost|Common
2344|Thai Ghosts Farming #4090|50.58552578593392|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4090.png|Green|Phi Pret|Hungry Ghost|Common
2344|Thai Ghosts Farming #4158|50.58552578593392|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4158.png|Green|Phi Pret|Hungry Ghost|Common
2344|Thai Ghosts Farming #4475|50.58552578593392|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4475.png|Green|Phi Pret|Hungry Ghost|Common
2344|Thai Ghosts Farming #4998|50.58552578593392|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4998.png|Green|Phi Pret|Hungry Ghost|Common
2356|Thai Ghosts Farming #743|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/743.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #762|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/762.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #1151|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1151.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #1273|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1273.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #1637|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1637.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #1737|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1737.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #1752|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1752.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #2672|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2672.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #2971|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2971.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #3519|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3519.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #3530|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3530.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #4619|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4619.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2356|Thai Ghosts Farming #4710|50.56117617725499|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4710.png|Light-Slate-Grey|Kwai Thanu|Buffalo Demon|Common
2369|Thai Ghosts Farming #2013|50.52297292374314|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2013.png|Lemon|Kwai Thanu|Buffalo Demon|Uncommon
2369|Thai Ghosts Farming #2061|50.52297292374314|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2061.png|Lemon|Kwai Thanu|Buffalo Demon|Uncommon
2369|Thai Ghosts Farming #2794|50.52297292374314|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2794.png|Lemon|Kwai Thanu|Buffalo Demon|Uncommon
2369|Thai Ghosts Farming #3151|50.52297292374314|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3151.png|Lemon|Kwai Thanu|Buffalo Demon|Uncommon
2369|Thai Ghosts Farming #3331|50.52297292374314|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3331.png|Lemon|Kwai Thanu|Buffalo Demon|Uncommon
2369|Thai Ghosts Farming #4515|50.52297292374314|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4515.png|Lemon|Kwai Thanu|Buffalo Demon|Uncommon
2375|Thai Ghosts Farming #45|50.39583789639472|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/45.png|Light-Sea-Green|Phi Taboau|Eyeless Ghost|Common
2375|Thai Ghosts Farming #256|50.39583789639472|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/256.png|Light-Sea-Green|Phi Taboau|Eyeless Ghost|Common
2375|Thai Ghosts Farming #726|50.39583789639472|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/726.png|Light-Sea-Green|Phi Taboau|Eyeless Ghost|Common
2375|Thai Ghosts Farming #1473|50.39583789639472|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1473.png|Light-Sea-Green|Phi Taboau|Eyeless Ghost|Common
2375|Thai Ghosts Farming #1555|50.39583789639472|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1555.png|Light-Sea-Green|Phi Taboau|Eyeless Ghost|Common
2375|Thai Ghosts Farming #1650|50.39583789639472|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1650.png|Light-Sea-Green|Phi Taboau|Eyeless Ghost|Common
2375|Thai Ghosts Farming #1665|50.39583789639472|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1665.png|Light-Sea-Green|Phi Taboau|Eyeless Ghost|Common
2375|Thai Ghosts Farming #3821|50.39583789639472|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3821.png|Light-Sea-Green|Phi Taboau|Eyeless Ghost|Common
2375|Thai Ghosts Farming #4185|50.39583789639472|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4185.png|Light-Sea-Green|Phi Taboau|Eyeless Ghost|Common
2375|Thai Ghosts Farming #4230|50.39583789639472|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4230.png|Light-Sea-Green|Phi Taboau|Eyeless Ghost|Common
2375|Thai Ghosts Farming #4997|50.39583789639472|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4997.png|Light-Sea-Green|Phi Taboau|Eyeless Ghost|Common
2386|Thai Ghosts Farming #537|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/537.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #642|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/642.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #699|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/699.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #827|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/827.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #850|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/850.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #1233|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1233.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #1363|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1363.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #1376|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1376.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #1436|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1436.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #1599|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1599.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #1612|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1612.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #1662|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1662.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #1681|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1681.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #1857|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1857.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #2123|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2123.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #2260|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2260.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #2481|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2481.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #2516|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2516.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #2724|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2724.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #2739|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2739.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #2976|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2976.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #3116|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3116.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #3138|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3138.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #3147|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3147.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #3195|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3195.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #3232|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3232.png|Cadet-Blue|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #3263|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3263.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #3294|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3294.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #3772|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3772.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #4287|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4287.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #4432|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4432.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #4609|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4609.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #4814|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4814.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2386|Thai Ghosts Farming #4926|50.392760635998066|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4926.png|Medium-Sea-Green|Phi Krahang|Flying Fusty Men Ghost|Common
2420|Thai Ghosts Farming #1265|50.3847750243512|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1265.png|Blue|Kwai Thanu|Buffalo Demon|Uncommon
2420|Thai Ghosts Farming #2559|50.3847750243512|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2559.png|Blue|Kwai Thanu|Buffalo Demon|Uncommon
2420|Thai Ghosts Farming #3575|50.3847750243512|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3575.png|Blue|Kwai Thanu|Buffalo Demon|Uncommon
2420|Thai Ghosts Farming #4503|50.3847750243512|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4503.png|Blue|Kwai Thanu|Buffalo Demon|Uncommon
2424|Thai Ghosts Farming #411|50.24860944700916|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/411.png|Deep-Pink|Kwai Thanu|Buffalo Demon|Uncommon
2424|Thai Ghosts Farming #492|50.24860944700916|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/492.png|Deep-Pink|Kwai Thanu|Buffalo Demon|Uncommon
2424|Thai Ghosts Farming #1181|50.24860944700916|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1181.png|Deep-Pink|Kwai Thanu|Buffalo Demon|Uncommon
2424|Thai Ghosts Farming #2915|50.24860944700916|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2915.png|Deep-Pink|Kwai Thanu|Buffalo Demon|Uncommon
2424|Thai Ghosts Farming #4471|50.24860944700916|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4471.png|Deep-Pink|Kwai Thanu|Buffalo Demon|Uncommon
2429|Thai Ghosts Farming #155|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/155.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #259|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/259.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #623|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/623.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #1657|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1657.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #2136|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2136.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #3053|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3053.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #3089|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3089.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #3339|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3339.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #3536|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3536.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #3720|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3720.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #3777|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3777.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #3797|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3797.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #4497|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4497.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #4782|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4782.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2429|Thai Ghosts Farming #4878|50.19640193912173|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4878.png|Light-Sea-Green|Phi TayHong|Accidented Ghost|Common
2444|Thai Ghosts Farming #1225|49.92019101663825|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1225.png|Green|Phi Taboau|Eyeless Ghost|Common
2444|Thai Ghosts Farming #1887|49.92019101663825|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1887.png|Green|Phi Taboau|Eyeless Ghost|Common
2444|Thai Ghosts Farming #1899|49.92019101663825|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1899.png|Green|Phi Taboau|Eyeless Ghost|Common
2444|Thai Ghosts Farming #3407|49.92019101663825|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3407.png|Green|Phi Taboau|Eyeless Ghost|Common
2444|Thai Ghosts Farming #3444|49.92019101663825|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3444.png|Green|Phi Taboau|Eyeless Ghost|Common
2444|Thai Ghosts Farming #3511|49.92019101663825|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3511.png|Green|Phi Taboau|Eyeless Ghost|Common
2444|Thai Ghosts Farming #3927|49.92019101663825|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3927.png|Green|Phi Taboau|Eyeless Ghost|Common
2444|Thai Ghosts Farming #4489|49.92019101663825|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4489.png|Green|Phi Taboau|Eyeless Ghost|Common
2444|Thai Ghosts Farming #4682|49.92019101663825|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4682.png|Green|Phi Taboau|Eyeless Ghost|Common
2444|Thai Ghosts Farming #4797|49.92019101663825|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4797.png|Green|Phi Taboau|Eyeless Ghost|Common
2454|Thai Ghosts Farming #10|49.77565942584478|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/10.png|Red|Phi Phray|Underwater Ghost|Common
2454|Thai Ghosts Farming #77|49.77565942584478|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/77.png|Red|Phi Phray|Underwater Ghost|Common
2454|Thai Ghosts Farming #677|49.77565942584478|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/677.png|Red|Phi Phray|Underwater Ghost|Common
2454|Thai Ghosts Farming #921|49.77565942584478|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/921.png|Red|Phi Phray|Underwater Ghost|Common
