rank|📈|name|score|link|background|body|clothes|eyewear|head|mouth
1209|🔴-1|Nerd Ape Dao #1066|116.62309514442|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1066|Blue|Cream|Red tee|Oneeye|Blue headscarf|Grin
1210|🔴-3|Nerd Ape Dao #1390|116.61896205925609|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1390|Red|Cream|Rasta hawaii|Heart|Green beret|Gum
1211|🟢+2|Nerd Ape Dao #1032|116.54616551972175|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1032|Yellow|Light brown|White fur|Oneeye|Black beanie|Sneaky
1212|🔴-1|Nerd Ape Dao #1306|116.5315447029733|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1306|Blue|Dark brown|Rasta hawaii|Sleepy|Pink beanie|Cigarette
1213|🔴-4|Nerd Ape Dao #8|116.44809180227003|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/8|Blue|Black|Stripedtee|Heart|Adventure hat|Pipe
1214|🟢+1|Nerd Ape Dao #252|116.41636384227002|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/252|Yellow|Black|Black sleeveless|White Round|Newsboy cap|Open
1215|🟢+1|Nerd Ape Dao #1296|116.36238803989164|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1296|Yellow|Pink|Tuxedo|Wide_eyes|Pink beanie|Sneaky
1216|🔴-2|Nerd Ape Dao #1034|116.31900210900211|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1034|Pink|Light brown|Pirate|Cyberpunk|Green beret|Tongue_out
1217|🔵|Nerd Ape Dao #405|116.3131248978377|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/405|Beige|Robot|Silverchain|3D|Rose headscarf|Sneaky
1218|🟢+1|Nerd Ape Dao #861|116.2928798185941|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/861|Pink|Tiger|Adventure|Round Glasses|Pink beanie|Open
1219|🟢+1|Nerd Ape Dao #966|116.26481729515035|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/966|Green mint|Gray|None|Faded|Fastfood|Tongue_out
1220|🟢+1|Nerd Ape Dao #197|116.12541001765742|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/197|Yellow|White|Hawaii|Round Glasses|Staw hat|Candy
1221|🟢+1|Nerd Ape Dao #635|116.06447801892399|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/635|Pink|Red|None|Wide_eyes|Black top hat|Close
1222|🔴-4|Nerd Ape Dao #243|115.94092648841485|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/243|Red|Light brown|Red singlet|Fasion|Green beret|Tongue_out
1223|🔵|Nerd Ape Dao #565|115.85863582991612|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/565|Yellow|Black|Black tee|Eyepatch|Black beanie|Cigarette
1224|🟢+2|Nerd Ape Dao #327|115.78724982512996|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/327|Red|White|Hawaii|Fasion|Rose headscarf|Grillz
1225|🔵|Nerd Ape Dao #100|115.75259312461985|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/100|Blue|Light brown|Red tee|Red Cat|Staw hat|420
1226|🔴-2|Nerd Ape Dao #416|115.71619878684106|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/416|Pink|Robot|White fur|Cyberpunk|Staw hat|Grin
1227|🟢+2|Nerd Ape Dao #758|115.69066887999219|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/758|Yellow|Robot|None|Faded|Apple|Pipe
1228|🔵|Nerd Ape Dao #336|115.6429821336916|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/336|Red|Dark brown|Silverchain|Shy|Biker helmet|Sneaky
1229|🔴-2|Nerd Ape Dao #528|115.56486420929144|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/528|Beige|Light brown|Black leather|3D|White bucket hat|Mouchet
1230|🟢+1|Nerd Ape Dao #66|115.53245215967198|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/66|Red|Dark brown|White singlet|Wide_eyes|Black top hat|Gum
1231|🟢+7|Nerd Ape Dao #1147|115.49671986035581|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1147|Blue|Gold|Adventure|Red Cat|Newsboy cap|Sneaky
1232|🟢+3|Nerd Ape Dao #851|115.48918483983738|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/851|Green mint|Pink|None|Round Glasses|Gold hair|Sneaky
1233|🔴-3|Nerd Ape Dao #319|115.45180498384616|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/319|Yellow|Cream|Dark blue suit|Heart|White bucket hat|Tongue_out
1234|🔵|Nerd Ape Dao #248|115.41937603230765|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/248|Red|Cream|White singlet|Square|Pink bucket|Candy
1235|🔴-3|Nerd Ape Dao #644|115.41312708193897|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/644|Red|Light brown|Black sleeveless|Dizzy|Cowboy hat|Candy
1236|🟢+1|Nerd Ape Dao #736|115.35017652249894|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/736|Yellow|Dark brown|Red tee|Close|Black top hat|Cigarette
1237|🔴-4|Nerd Ape Dao #1109|115.35014137743997|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1109|Light purple|Light brown|Overalls|Fasion|Black beanie|Cigar
1238|🔴-2|Nerd Ape Dao #364|115.30317932129289|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/364|Blue|Black|White fur|Fasion|Propeller cap|Sneaky
1239|🟢+1|Nerd Ape Dao #321|115.11143409489013|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/321|Beige|Red|Adventure|White Round|Green beret|Grillz
1240|🟢+3|Nerd Ape Dao #302|115.01451407576346|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/302|Pink|Red|Silverchain|Fasion|Rose headscarf|420
1241|🟢+1|Nerd Ape Dao #1372|115.00026532576155|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1372|Beige|Light brown|Tuxedo|Sleepy|Gold hair|Grillz
1242|🔴-3|Nerd Ape Dao #135|114.98226274812455|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/135|Beige|White|Hawaii|Shy|Rose headscarf|Cigar
1243|🔴-2|Nerd Ape Dao #187|114.9492505585984|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/187|Blue|Cream|Hawaii|Red Cat|White bucket hat|Gum
1244|🔵|Nerd Ape Dao #616|114.90198352165213|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/616|Light purple|Black|Black tee|Oneeye|Rose headscarf|Tongue_out
1245|🔵|Nerd Ape Dao #133|114.84113077841504|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/133|Green mint|Tiger|Silverchain|Close|Green beret|Open
1246|🟢+2|Nerd Ape Dao #538|114.74608722956077|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/538|Red|Pink|White singlet|Dizzy|Pink beanie|Candy
1247|🔴-1|Nerd Ape Dao #695|114.74394048978692|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/695|Yellow|Light brown|Hawaii|Heart|Propeller cap|Burger
1248|🔴-1|Nerd Ape Dao #1381|114.69263378901125|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1381|Light purple|Light brown|Silverchain|Angry|Blue cap|Cigarette
1249|🟢+1|Nerd Ape Dao #742|114.60297553880717|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/742|Green mint|Black|None|Glasses|Pink beanie|Cigarette
1250|🟢+1|Nerd Ape Dao #1383|114.57763049596004|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1383|Red|White|White singlet|Red Cat|Biker helmet|Tongue_out
1251|🔴-2|Nerd Ape Dao #159|114.48766831968955|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/159|Beige|White|Overalls|Cyberpunk|White bucket hat|Smile
1252|🟢+2|Nerd Ape Dao #280|114.31905577786995|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/280|Blue|Robot|Hawaii|Fasion|Blue cap|Grillz
1253|🔵|Nerd Ape Dao #1124|114.27122354743166|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1124|Pink|Dark brown|Black leather|Square|Adventure hat|Cigarette
1254|🟢+3|Nerd Ape Dao #1379|114.13741086623787|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1379|Green mint|Gray|Tuxedo|Cyberpunk|Newsboy cap|Burger
1255|🔵|Nerd Ape Dao #228|114.08735878775342|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/228|Blue|Cream|Adventure|X|Newsboy cap|Cigarette
1256|🔴-4|Nerd Ape Dao #99|114.08030551397879|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/99|Yellow|Cream|Goldchain|Sleepy|Green beret|Pipe
1257|🟢+1|Nerd Ape Dao #867|114.01855279613018|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/867|Beige|Tiger|White singlet|Sleepy|Biker helmet|Candy
1258|🔴-2|Nerd Ape Dao #1114|114.01502452655704|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1114|Beige|White|Black leather|Dizzy|Adventure hat|420
1259|🔵|Nerd Ape Dao #195|113.94528673612734|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/195|Pink|Black|White singlet|Wide_eyes|Gold hair|Cigarette
1260|🟢+1|Nerd Ape Dao #119|113.90369469218868|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/119|Pink|Tiger|Adventure|Demon|Adventure hat|Burger
1261|🔴-1|Nerd Ape Dao #912|113.71791052561949|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/912|Beige|Light brown|Purple hoodie|Sleepy|Staw hat|Mouchet
1262|🟢+1|Nerd Ape Dao #671|113.68683019600483|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/671|Beige|White|Adventure|Square|Pirate hat|Smile
1263|🔴-1|Nerd Ape Dao #412|113.65927867019582|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/412|Red|White|Black sleeveless|Faded|Blue cap|Open
1264|🔵|Nerd Ape Dao #487|113.65314451016575|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/487|Beige|White|Silverchain|Angry|Newsboy cap|Smile
1265|🟢+1|Nerd Ape Dao #968|113.49355323133548|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/968|Green mint|Gray|Tuxedo|Sleepy|Black beanie|Burger
1266|🟢+5|Nerd Ape Dao #987|113.40833228750428|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/987|Red|Red|Silverchain|Fasion|Green beanie|Tongue_out
1267|🟢+2|Nerd Ape Dao #1149|113.3867807691909|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1149|Beige|Robot|White singlet|White Round|Green beanie|Mouchet
1268|🟢+4|Nerd Ape Dao #1126|113.38357592726896|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1126|Yellow|Red|Silverchain|Heart|Cowboy hat|Tongue_out
1269|🟢+1|Nerd Ape Dao #118|113.35302256345217|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/118|Pink|Black|Silverchain|Black Nerd|Black top hat|Close
1270|🔴-2|Nerd Ape Dao #775|113.31667178298926|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/775|Beige|White|Black tee|Red Cat|Fastfood|Mouchet
1271|🔴-6|Nerd Ape Dao #1388|113.31065619645352|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1388|Pink|Cream|Purple hoodie|Sleepy|Cowboy hat|420
1272|🔴-5|Nerd Ape Dao #1046|113.23653088765872|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1046|Yellow|Cream|Adventure|Gold|Newsboy cap|Smile
1273|🟢+1|Nerd Ape Dao #453|113.19369025045212|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/453|Green mint|Black|None|Glasses|Cowboy hat|420
1274|🔴-1|Nerd Ape Dao #660|113.1262024338115|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/660|Green mint|Dark brown|Red tee|Round Glasses|Green beanie|Grin
1275|🟢+2|Nerd Ape Dao #191|113.0478386409582|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/191|Light purple|White|Tuxedo|Dizzy|Gold hair|Sneaky
1276|🔴-1|Nerd Ape Dao #1298|113.0341136204029|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1298|Pink|Dark brown|Black leather|Faded|White bucket hat|Grin
1277|🟢+1|Nerd Ape Dao #738|112.91167342408826|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/738|Pink|Dark brown|None|Glasses|Newsboy cap|Burger
1278|🔴-2|Nerd Ape Dao #1261|112.90653618372527|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1261|Beige|White|Black hoodie|Sleepy|Green beret|Cigarette
1279|🟢+2|Nerd Ape Dao #70|112.76845651439766|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/70|Blue|White|Black tee|White Round|Black beanie|Close
1280|🔵|Nerd Ape Dao #106|112.71257119773195|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/106|Red|Dark brown|Red tee|Red Cat|Rose headscarf|Mouchet
1281|🟢+1|Nerd Ape Dao #589|112.65982501625356|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/589|Yellow|Light brown|Silverchain|Dizzy|Apple|Grin
1282|🟢+1|Nerd Ape Dao #437|112.64669731119885|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/437|Red|Light brown|Tuxedo|3D|Green beanie|Candy
1283|🔴-4|Nerd Ape Dao #208|112.64028954515024|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/208|Pink|White|Purple hoodie|Fasion|Gold hair|Grin
1284|🟢+1|Nerd Ape Dao #226|112.44769352152383|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/226|Red|Dark brown|None|Cyberpunk|Red bob|Mouchet
1285|🔴-1|Nerd Ape Dao #154|112.24879664879798|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/154|Blue|Cream|White shirt ribbon|Fasion|Green beret|Mouchet
1286|🔵|Nerd Ape Dao #371|112.23552365715467|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/371|Pink|Black|Hawaii|Red Cat|Black beanie|Candy
1287|🔵|Nerd Ape Dao #743|112.21516024920804|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/743|Pink|Dark brown|Black tee|3D|Staw hat|Sneaky
1288|🟢+1|Nerd Ape Dao #460|112.19409719329977|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/460|Red|Gray|White singlet|Heart|Black beanie|Smile
1289|🟢+1|Nerd Ape Dao #23|112.06983333241324|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/23|Yellow|Black|None|Heart|Pink beanie|Grillz
1290|🔴-2|Nerd Ape Dao #911|112.06501634355337|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/911|Pink|Cream|Adventure|ETH|Staw hat|Grin
1291|🟢+1|Nerd Ape Dao #692|112.05161498279145|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/692|Pink|Gold|Adventure|Black Nerd|Blue cap|Mouchet
1292|🔴-1|Nerd Ape Dao #680|112.03711271059545|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/680|Light purple|White|None|Close|Pink beanie|Cigarette
1293|🟢+1|Nerd Ape Dao #1083|112.02486366172211|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1083|Pink|Tiger|Silverchain|Sleepy|Black top hat|Open
1294|🟢+1|Nerd Ape Dao #85|111.91989624568336|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/85|Blue|Light brown|Hawaii|White Round|Cowboy hat|420
1295|🔴-2|Nerd Ape Dao #40|111.88735195261151|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/40|Pink|Light brown|Silverchain|Sleepy|Pirate hat|Mouchet
1296|🔵|Nerd Ape Dao #220|111.84999664617055|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/220|Yellow|Cream|Tuxedo|Wide_eyes|Black top hat|420
1297|🔵|Nerd Ape Dao #206|111.7815951132019|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/206|Red|White|Red tee|White Round|Green beanie|Mouchet
1298|🔵|Nerd Ape Dao #799|111.76596233083077|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/799|Red|Black|Adventure|Oval|Rose headscarf|420
1299|🟢+4|Nerd Ape Dao #288|111.72890286864833|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/288|Light purple|White|Black tee|Sleepy|Rose headscarf|Burger
1300|🟢+2|Nerd Ape Dao #673|111.72359484317235|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/673|Green mint|Light brown|Adventure|Round Glasses|Gold hair|Candy
1301|🔴-2|Nerd Ape Dao #313|111.7157914239595|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/313|Beige|White|Hawaii|Square|Black top hat|Pipe
1302|🔴-1|Nerd Ape Dao #1059|111.68313881336404|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1059|Pink|Dark brown|Black tee|Wide_eyes|White bucket hat|Tongue_out
1303|🔴-3|Nerd Ape Dao #282|111.65592661430846|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/282|Green mint|Light brown|Adventure|Hearteye|Blue cap|Candy
1304|🔵|Nerd Ape Dao #369|111.64179840692313|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/369|Red|White|Black tee|Oneeye|Black top hat|Tongue_out
1305|🔵|Nerd Ape Dao #605|111.63296450834045|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/605|Yellow|Pink|Tuxedo|Wide_eyes|White bucket hat|Grin
1306|🟢+3|Nerd Ape Dao #895|111.45032253409062|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/895|Green mint|Zombie|None|Fasion|Green beanie|Smile
1307|🟢+1|Nerd Ape Dao #1007|111.4369873104078|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1007|Red|Water|White singlet|Heart|Adventure hat|Pipe
1308|🔴-1|Nerd Ape Dao #1163|111.35902923629934|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1163|Light purple|White|Red tee|Oneeye|Newsboy cap|Smile
1309|🟢+2|Nerd Ape Dao #973|111.31445163080204|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/973|Green mint|Pink|Black tee|Cyberpunk|Black beanie|Cigar
1310|🔵|Nerd Ape Dao #798|111.25671059344204|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/798|Green mint|Dark brown|Silverchain|White Round|Rose headscarf|Pipe
1311|🟢+3|Nerd Ape Dao #448|111.25055925619611|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/448|Yellow|Red|White singlet|Dizzy|Adventure hat|Candy
1312|🔴-6|Nerd Ape Dao #658|111.1950487403996|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/658|Beige|Black|Rasta hawaii|Cyberpunk|Green beret|Cigar
1313|🔴-1|Nerd Ape Dao #1374|111.16347910318846|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1374|Beige|Cream|Black tee|3D|Green beanie|Cigar
1314|🔴-1|Nerd Ape Dao #64|111.11321263404196|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/64|Beige|Light brown|White fur|Heart|Blue cap|Candy
1315|🔵|Nerd Ape Dao #430|110.96516377000196|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/430|Yellow|White|Black tee|Demon|Blue cap|Grin
1316|🟢+2|Nerd Ape Dao #465|110.86012405928555|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/465|Pink|Tiger|Hawaii|3D|Adventure hat|Smile
1317|🔴-1|Nerd Ape Dao #325|110.84002540287369|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/325|Beige|Cream|Tuxedo|Eyepatch|White bucket hat|Pipe
1318|🔴-1|Nerd Ape Dao #801|110.8108514073038|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/801|Blue|Dark brown|Red tee|Shy|Adventure hat|Close
1319|🔵|Nerd Ape Dao #295|110.78217975070216|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/295|Blue|Dark brown|Black tee|Dizzy|Pink beanie|Cigar
1320|🔵|Nerd Ape Dao #755|110.72808408368311|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/755|Beige|Cream|Adventure|Square|Biker helmet|Open
1321|🟢+2|Nerd Ape Dao #790|110.71660450660453|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/790|Pink|Tiger|None|Faded|Cowboy hat|Candy
1322|🟢+2|Nerd Ape Dao #104|110.69778802160741|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/104|Beige|Zombie|Adventure|White Round|Newsboy cap|Grin
1323|🔴-2|Nerd Ape Dao #1043|110.67781616301201|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1043|Green mint|Black|Tuxedo|Heart|Propeller cap|Cigar
1324|🟢+3|Nerd Ape Dao #620|110.59509897478043|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/620|Red|Light brown|None|Dizzy|White bucket hat|Gum
1325|🔵|Nerd Ape Dao #585|110.54566722525782|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/585|Beige|Cream|Tuxedo|White Round|Green beanie|Tongue_out
1326|🟢+2|Nerd Ape Dao #1270|110.52117130643956|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1270|Yellow|Dark brown|Adventure|Oneeye|Biker helmet|Cigarette
1327|🔴-5|Nerd Ape Dao #579|110.51219347374065|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/579|Red|Dark brown|Adventure|X|Blue cap|Cigar
1328|🔴-2|Nerd Ape Dao #638|110.36127813343994|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/638|Yellow|Dark brown|Dark blue suit|Sleepy|Blue cap|Smile
1329|🔵|Nerd Ape Dao #762|110.21298231227912|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/762|Yellow|Dark brown|Red tee|White Round|White bucket hat|Pipe
1330|🔵|Nerd Ape Dao #33|110.17366257818875|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/33|Red|Tiger|White singlet|White Round|White bucket hat|Grin
1331|🔵|Nerd Ape Dao #909|110.15044940150416|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/909|Green mint|Light brown|Silverchain|Heart|Pink beanie|420
1332|🟢+1|Nerd Ape Dao #86|109.99017156541386|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/86|Pink|Black|None|Wide_eyes|Staw hat|Cigarette
1333|🔴-1|Nerd Ape Dao #124|109.93001714060703|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/124|Red|Dark brown|Silverchain|Glasses|Adventure hat|Smile
1334|🟢+2|Nerd Ape Dao #796|109.89120386304027|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/796|Light purple|Light brown|White singlet|Cyberpunk|Fastfood|Cigar
1335|🔵|Nerd Ape Dao #720|109.87049735228595|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/720|Red|Light brown|Tuxedo|Red Cat|White bucket hat|Sneaky
1336|🟢+1|Nerd Ape Dao #698|109.79902671310525|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/698|Light purple|Black|White singlet|Cyberpunk|Gold hair|Tongue_out
1337|🟢+1|Nerd Ape Dao #1255|109.6804263905397|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1255|Beige|White|Black tee|Sleepy|Green beanie|Open
1338|🔴-4|Nerd Ape Dao #511|109.66973240363333|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/511|Beige|Cream|Green jacket|Oneeye|Green beret|Grin
1339|🟢+1|Nerd Ape Dao #590|109.46475463159264|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/590|Yellow|Cream|White singlet|Sleepy|Biker helmet|Close
